,Datetime,Day Ct,Day Num,Day Trial Ct,Set Ct,Trial Ct,Set Trial Ct,Speculum Type,Spec Ang,Spec Ht,Size,Brand,Material,Material Type,Method,Hand,Opening Distance,Trial Num,mmHg,Filename,Used,Notes,url,Label ID,Ann Ct,Reviews Ct,Open Issues,Skipped,created_at,updated_at,Label Seconds,Created By,Agreement,Benchmark Agreement,Benchmark ID,wd,ht,wd_start,ht_start,wd_rel,ht_rel
366,2023-02-25 15:54:29.376,4,115,16,31,69,2,Green,5,0,8,SensiCare PI,Polyisoprene,Glove,Middle,L,2.85,2,20,20230225_155429.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fed126cd7-2066-320d-3600-7d56c034bb65-20230225_155429.jpg?Expires=1680482401303&KeyName=labelbox-assets-key-3&Signature=Aj3DXT9Vo94Y-lCWV7BYmwdJBkw,clevtc0520ksi07z1g3cwf8k4,1,0,0.0,False,2023-03-05T19:56:38.000Z,2023-03-05T19:56:38.000Z,30.637,ryerrabelli@gmail.com,-1.0,-1.0,,276.0,312.0,1384.0,868.0,0.0547945205479452,0.0
367,2023-02-25 15:54:33.696,4,116,16,31,69,2,Green,5,0,8,SensiCare PI,Polyisoprene,Glove,Middle,L,2.85,3,40,20230225_155434.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fd2b3481e-8766-f148-ec6c-d904bb466135-20230225_155434.jpg?Expires=1680482401303&KeyName=labelbox-assets-key-3&Signature=I9FGzSEZXv1DqJhAg6Ntb2swjfA,clevtcwye019s070we34o4rbb,1,0,0.0,False,2023-03-05T19:57:09.000Z,2023-03-05T19:57:10.000Z,37.646,ryerrabelli@gmail.com,-1.0,-1.0,,263.0,305.0,1401.0,875.0,0.09931506849315064,0.022435897435897467
368,2023-02-25 15:54:38.880,4,117,16,31,69,2,Green,5,0,8,SensiCare PI,Polyisoprene,Glove,Middle,L,2.85,4,60,20230225_155439.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F908d0ccc-e7e8-2eb9-9391-78d9e89f35b8-20230225_155439.jpg?Expires=1680482401303&KeyName=labelbox-assets-key-3&Signature=YE8D4Iaf6KNi9vLGmrF12ndX-tQ,clevtdonq0cct072b0uvl9x7j,1,0,0.0,False,2023-03-05T19:57:38.000Z,2023-03-05T19:57:38.000Z,24.578,ryerrabelli@gmail.com,-1.0,-1.0,,246.0,287.0,1416.0,889.0,0.15753424657534243,0.08012820512820518
369,2023-02-25 15:54:42.336,4,118,16,31,69,2,Green,5,0,8,SensiCare PI,Polyisoprene,Glove,Middle,L,2.85,5,80,20230225_155442.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fd78f3aa0-f006-e49d-f309-467eedd1829d-20230225_155442.jpg?Expires=1680482401303&KeyName=labelbox-assets-key-3&Signature=bBxwKs2AcmQDRA1v0RlYPtGjn3A,clevted3e0c0o07yt8cryftez,1,0,0.0,False,2023-03-05T19:58:31.000Z,2023-03-05T19:58:31.000Z,55.636,ryerrabelli@gmail.com,-1.0,-1.0,,236.0,269.0,1425.0,898.0,0.1917808219178082,0.13782051282051277
370,2023-02-25 15:54:48.384,4,119,16,31,69,2,Green,5,0,8,SensiCare PI,Polyisoprene,Glove,Middle,L,2.85,6,120,20230225_155448.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F1e72ca17-9d3c-cf58-c540-3bdb2da5706e-20230225_155448.jpg?Expires=1680482401303&KeyName=labelbox-assets-key-3&Signature=N7WHmCDdtrM9IXXw-34ALAtEAHg,clevtey1c0ce0072bf9itebv6,1,0,0.0,False,2023-03-05T19:59:39.000Z,2023-03-05T19:59:39.000Z,68.064,ryerrabelli@gmail.com,-1.0,-1.0,,213.0,238.0,1449.0,914.0,0.2705479452054794,0.23717948717948723
371,2023-02-25 15:54:51.840,4,120,16,31,69,2,Green,5,0,8,SensiCare PI,Polyisoprene,Glove,Middle,L,2.85,7,160,20230225_155452.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F5fe7e11b-7f50-d567-0026-d443a28beeac-20230225_155452.jpg?Expires=1680482401303&KeyName=labelbox-assets-key-3&Signature=xryLUoDrmXrngKtni-FponOiwOE,clevtg4mc01fk070r1i2y122b,1,0,0.0,False,2023-03-05T20:00:16.000Z,2023-03-05T20:00:16.000Z,34.687,ryerrabelli@gmail.com,-1.0,-1.0,,194.0,215.0,1468.0,926.0,0.3356164383561644,0.3108974358974359
372,2023-02-25 15:54:58.752,4,121,16,31,69,2,Green,5,0,8,SensiCare PI,Polyisoprene,Glove,Middle,L,2.85,8,200,20230225_155459.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Ffd30e585-d92a-8046-7687-770734023028-20230225_155459.jpg?Expires=1680482401304&KeyName=labelbox-assets-key-3&Signature=X8xOQwDvnOoU-kvZT4RwUtbimno,clevthj7400yo070u841f9efn,1,0,0.0,False,2023-03-05T20:01:11.000Z,2023-03-05T20:01:11.000Z,55.868,ryerrabelli@gmail.com,-1.0,-1.0,,174.0,199.0,1486.0,934.0,0.40410958904109584,0.3621794871794872
373,2023-02-25 15:58:33.024,4,122,17,32,70,2,Green,5,0,8,Protexis PI,Polyisoprene,Glove,Middle,L,3.2,1,0,20230225_155833.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F4e6b42d9-4ffd-b63b-6da0-4b9b775a3416-20230225_155833.jpg?Expires=1680482401304&KeyName=labelbox-assets-key-3&Signature=VqmavVMe2YMXxxIIa0sOwPKPaew,clevtiepi01e9070we9f37w6i,1,0,0.0,False,2023-03-05T20:02:37.000Z,2023-03-05T20:02:37.000Z,88.167,ryerrabelli@gmail.com,-1.0,-1.0,,403.0,348.0,1248.0,792.0,0.0,0.0
374,2023-02-25 15:58:40.800,4,123,17,32,70,2,Green,5,0,8,Protexis PI,Polyisoprene,Glove,Middle,L,3.2,2,20,20230225_155841.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F9f9ddc86-81d2-f21b-3db7-32f711a00ec2-20230225_155841.jpg?Expires=1680482401304&KeyName=labelbox-assets-key-3&Signature=CHFdNwaJNlon1yFnts09OF210gg,clevtjjh71pt5072t5fuuhw3i,1,0,0.0,False,2023-03-05T20:03:16.000Z,2023-03-05T20:03:17.000Z,33.878,ryerrabelli@gmail.com,-1.0,-1.0,,392.0,314.0,1263.0,811.0,0.027295285359801524,0.0977011494252874
375,2023-02-25 15:58:45.120,4,124,17,32,70,2,Green,5,0,8,Protexis PI,Polyisoprene,Glove,Middle,L,3.2,3,40,20230225_155845.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F42e95042-0073-23e1-b841-79aa12eaed39-20230225_155845.jpg?Expires=1680482401304&KeyName=labelbox-assets-key-3&Signature=bt775my4LVw2WNs4-tULeN7Juvg,clevtlds60c5v07ytf78i45oj,1,0,0.0,False,2023-03-05T20:12:37.000Z,2023-03-05T20:12:37.000Z,514.339,ryerrabelli@gmail.com,-1.0,-1.0,,378.0,293.0,1281.0,828.0,0.06203473945409432,0.15804597701149425
376,2023-02-25 15:58:50.304,4,125,17,32,70,2,Green,5,0,8,Protexis PI,Polyisoprene,Glove,Middle,L,3.2,4,60,20230225_155850.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F5c7f08b6-f064-4f3f-0a7b-9480d0f99e42-20230225_155850.jpg?Expires=1680482401304&KeyName=labelbox-assets-key-3&Signature=BbO5nGIcqFA4y05ZcV3tNX6SVtg,clevtm7d704jy07xs18u3hze6,1,0,1.0,False,2023-03-05T20:13:59.000Z,2023-03-05T20:13:59.000Z,89.766,ryerrabelli@gmail.com,-1.0,-1.0,,362.0,255.0,1297.0,847.0,0.1017369727047146,0.26724137931034486
377,2023-02-25 15:58:52.896,4,126,17,32,70,2,Green,5,0,8,Protexis PI,Polyisoprene,Glove,Middle,L,3.2,5,80,20230225_155853.jpg,,Protexis PI is the easiest to apply (slide in) and the least amount of resistance getting to 5.,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Ff2da496e-2307-cdd2-c2f1-0ad185e16ed5-20230225_155853.jpg?Expires=1680482401304&KeyName=labelbox-assets-key-3&Signature=yaLwmCDoTFAaubrowbeVP7QScRo,clevty7mr014h073c65ubdwou,1,0,0.0,False,2023-03-05T20:14:59.000Z,2023-03-05T20:14:59.000Z,55.232,ryerrabelli@gmail.com,-1.0,-1.0,,343.0,228.0,1315.0,861.0,0.14888337468982626,0.3448275862068966
378,2023-02-25 15:58:57.216,4,127,17,32,70,2,Green,5,0,8,Protexis PI,Polyisoprene,Glove,Middle,L,3.2,6,120,20230225_155857.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F1875adc0-538d-56ec-62c3-b62f03ec5d75-20230225_155857.jpg?Expires=1680482401304&KeyName=labelbox-assets-key-3&Signature=-CiQhJcKXT36XZ9H7EwVo45hImQ,clevtzyv0051k07226plt79tg,1,0,0.0,False,2023-03-05T20:16:13.000Z,2023-03-05T20:16:13.000Z,71.167,ryerrabelli@gmail.com,-1.0,-1.0,,318.0,184.0,1339.0,884.0,0.2109181141439206,0.47126436781609193
379,2023-02-25 15:59:03.264,4,128,17,32,70,2,Green,5,0,8,Protexis PI,Polyisoprene,Glove,Middle,L,3.2,7,160,20230225_155903.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F5e6992a8-2500-c180-b59e-976e0a9b8b32-20230225_155903.jpg?Expires=1680482401305&KeyName=labelbox-assets-key-3&Signature=EoFzJsz7lAjjKM-sUFbn6SZP_AY,clevu194r0chz07ytc1he9yp2,1,0,0.0,False,2023-03-05T20:16:35.000Z,2023-03-05T20:16:35.000Z,21.844,ryerrabelli@gmail.com,-1.0,-1.0,,295.0,148.0,1363.0,899.0,0.2679900744416873,0.5747126436781609
380,2023-02-25 15:59:07.584,4,129,17,32,70,2,Green,5,0,8,Protexis PI,Polyisoprene,Glove,Middle,L,3.2,8,200,20230225_155908.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fdaf8c635-bc1f-4af2-e612-3dc5f606e659-20230225_155908.jpg?Expires=1680482401305&KeyName=labelbox-assets-key-3&Signature=Z-L-LkIfy9d0MeWSkh_f3ikhyY0,clevu2vrk0d2t072b4xp78958,1,0,0.0,False,2023-03-05T20:18:27.000Z,2023-03-05T20:18:27.000Z,114.956,ryerrabelli@gmail.com,-1.0,-1.0,,279.0,120.0,1379.0,909.0,0.3076923076923077,0.6551724137931034
381,2023-02-25 16:50:08.736,4,130,18,33,71,2,Green,5,0,8,Protegrity Micro SMT,"Latex, nitrile coating",Glove,Middle,L,3.6,1,0,20230225_165009.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F364394e5-e29f-0e47-3fea-e9650ecae9ba-20230225_165009.jpg?Expires=1680482401305&KeyName=labelbox-assets-key-3&Signature=vnDUX_LTa0-c-2UC0QBMtVpM3kI,clevu3bwv02kh072u4i0g3dm0,1,0,0.0,False,2023-03-05T20:22:03.000Z,2023-03-05T20:22:03.000Z,214.942,ryerrabelli@gmail.com,-1.0,-1.0,,210.0,211.0,1777.0,835.0,0.0,0.0
382,2023-02-25 16:50:15.648,4,131,18,33,71,2,Green,5,0,8,Protegrity Micro SMT,"Latex, nitrile coating",Glove,Middle,L,3.6,2,20,20230225_165016.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F368ea1ab-b880-1e76-26f7-8bfe44267987-20230225_165016.jpg?Expires=1680482401305&KeyName=labelbox-assets-key-3&Signature=6JEp5_PnW51dMzxvSF_dKPSm_GY,clevu5qeu02lu072uhve54fgc,1,0,1.0,False,2023-03-05T20:23:37.000Z,2023-03-05T20:23:37.000Z,99.658,ryerrabelli@gmail.com,-1.0,-1.0,,252.0,201.0,1735.0,840.0,-0.19999999999999996,0.04739336492891
383,2023-02-25 16:50:19.968,4,132,18,33,71,2,Green,5,0,8,Protegrity Micro SMT,"Latex, nitrile coating",Glove,Middle,L,3.6,3,40,20230225_165020.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F11b4b893-2b45-0741-5655-18d021ecc733-20230225_165020.jpg?Expires=1680482401305&KeyName=labelbox-assets-key-3&Signature=NvJ2LhsLbfXEbG8zi2x5_HhjjOE,clevuacgz0fnr073fbs626sbc,1,0,0.0,False,2023-03-05T20:24:47.000Z,2023-03-05T20:24:47.000Z,69.791,ryerrabelli@gmail.com,-1.0,-1.0,,245.0,181.0,1742.0,849.0,-0.16666666666666674,0.14218009478672988
384,2023-02-25 16:50:24.288,4,133,18,33,71,2,Green,5,0,8,Protegrity Micro SMT,"Latex, nitrile coating",Glove,Middle,L,3.6,4,60,20230225_165024.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F39b73f0e-662c-d763-3569-964a8cd046e4-20230225_165024.jpg?Expires=1680482401305&KeyName=labelbox-assets-key-3&Signature=yFrSZ0JhfWDQG3FQr-8foVRPra8,clevucdwo0b6c0711cacb93vq,1,0,0.0,False,2023-03-05T20:25:38.000Z,2023-03-05T20:25:38.000Z,48.072,ryerrabelli@gmail.com,-1.0,-1.0,,236.0,161.0,1750.0,859.0,-0.12380952380952381,0.23696682464454977
385,2023-02-25 16:50:28.608,4,134,18,33,71,2,Green,5,0,8,Protegrity Micro SMT,"Latex, nitrile coating",Glove,Middle,L,3.6,5,80,20230225_165029.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F58f3b705-8387-2867-5131-cda58ee7bbcc-20230225_165029.jpg?Expires=1680482401305&KeyName=labelbox-assets-key-3&Signature=l3bZRXmzJufvtjRCNRrrm-RKg1Y,clevudvvq0cre07ythanuc7m5,1,0,0.0,False,2023-03-05T20:26:45.000Z,2023-03-05T20:26:45.000Z,68.037,ryerrabelli@gmail.com,-1.0,-1.0,,227.0,146.0,1758.0,868.0,-0.08095238095238089,0.30805687203791465
386,2023-02-25 16:50:33.792,4,135,18,33,71,2,Green,5,0,8,Protegrity Micro SMT,"Latex, nitrile coating",Glove,Middle,L,3.6,6,120,20230225_165034.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F41f758b6-c401-6aa9-332a-093cf49ef895-20230225_165034.jpg?Expires=1680482401305&KeyName=labelbox-assets-key-3&Signature=cRRbhK40XvOjq8Lzyf8i1-QCV94,clevueyfw02tn072ucxq15uwa,1,0,0.0,False,2023-03-05T20:27:13.000Z,2023-03-05T20:27:13.000Z,28.735,ryerrabelli@gmail.com,-1.0,-1.0,,215.0,123.0,1770.0,881.0,-0.023809523809523725,0.41706161137440756
387,2023-02-25 16:50:39.840,4,136,18,33,71,2,Green,5,0,8,Protegrity Micro SMT,"Latex, nitrile coating",Glove,Middle,L,3.6,7,160,20230225_165040.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fc7a795b1-4882-c51d-0bc2-ac10d74b6ff1-20230225_165040.jpg?Expires=1680482401306&KeyName=labelbox-assets-key-3&Signature=_rjT0FnZcN4MKe52OWkoOqor-lI,clevugfam0cst07yt84xvgfjv,1,0,0.0,False,2023-03-05T20:28:02.000Z,2023-03-05T20:28:03.000Z,47.391,ryerrabelli@gmail.com,-1.0,-1.0,,204.0,107.0,1780.0,889.0,0.02857142857142858,0.4928909952606635
388,2023-02-25 16:50:46.752,4,137,18,33,71,2,Green,5,0,8,Protegrity Micro SMT,"Latex, nitrile coating",Glove,Middle,L,3.6,8,200,20230225_165047.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F88a7f38a-b00e-b238-ee02-889e45e624df-20230225_165047.jpg?Expires=1680482401306&KeyName=labelbox-assets-key-3&Signature=Njp6U4onAxypvQiCInkU1MjPOrI,clevuh17h0ba007112608386v,1,0,0.0,False,2023-03-05T20:29:20.000Z,2023-03-05T20:29:21.000Z,75.675,ryerrabelli@gmail.com,-1.0,-1.0,,194.0,93.0,1789.0,897.0,0.07619047619047614,0.5592417061611374
389,2023-02-25 17:04:45.696,4,139,21,26,74,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.2,1,0,20230225_170446.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fdbc2a83e-c4d3-ed2e-578b-bdc94a1a45da-20230225_170446.jpg?Expires=1680482401306&KeyName=labelbox-assets-key-3&Signature=cG4kvRUxAupl9aKNBCnBt-29p5I,clevui2zb01nt073cbxsg6ast,1,0,1.0,False,2023-03-05T20:31:26.000Z,2023-03-05T20:31:26.000Z,125.312,ryerrabelli@gmail.com,-1.0,-1.0,,152.0,170.0,1824.0,830.0,0.0,0.0
390,2023-02-25 17:04:57.792,4,140,21,26,74,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.2,2,20,20230225_170458.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fe894d5f0-7124-07bc-6b0f-6dbaea210b81-20230225_170458.jpg?Expires=1680482401306&KeyName=labelbox-assets-key-3&Signature=THT5CALw_xek-AWhutFDNAHTS1I,clevujqyy02gb070w62b6bjew,1,0,0.0,False,2023-03-05T20:31:52.000Z,2023-03-05T20:31:52.000Z,21.067,ryerrabelli@gmail.com,-1.0,-1.0,,149.0,114.0,1826.0,856.0,0.019736842105263164,0.3294117647058824
391,2023-02-25 17:05:02.976,4,141,21,26,74,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.2,3,40,20230225_170503.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F2e6afe8c-709f-1bd1-aed6-15d7c45d675b-20230225_170503.jpg?Expires=1680482401306&KeyName=labelbox-assets-key-3&Signature=qQW5nGfUxo5sTLtzZSU7R0rilZQ,clevumg0s0ovv07195tiyb2om,1,0,0.0,False,2023-03-05T20:33:03.000Z,2023-03-05T20:33:03.000Z,75.677,ryerrabelli@gmail.com,-1.0,-1.0,,144.0,95.0,1831.0,866.0,0.052631578947368474,0.4411764705882353
392,2023-02-25 17:05:08.160,4,142,21,26,74,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.2,4,60,20230225_170508.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F9b0c1fce-af79-c326-d1f5-f980eecafd05-20230225_170508.jpg?Expires=1680482401306&KeyName=labelbox-assets-key-3&Signature=LS_k9_8CMly49Qwv61yMvUoQY5s,clevumzrq0dj7072b8yio2r6n,1,0,0.0,False,2023-03-05T20:34:19.000Z,2023-03-05T20:34:19.000Z,71.133,ryerrabelli@gmail.com,-1.0,-1.0,,140.0,86.0,1835.0,872.0,0.07894736842105265,0.49411764705882355
393,2023-02-25 17:05:14.208,4,143,21,26,74,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.2,5,80,20230225_170514.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fa802ad48-7238-cd72-7e14-ef45753579d2-20230225_170514.jpg?Expires=1680482401306&KeyName=labelbox-assets-key-3&Signature=2NOz_OHO7otSfE0Art_YdGpZa7o,clevupf2l1qpv072tfr7tanzo,1,0,0.0,False,2023-03-05T20:34:50.000Z,2023-03-05T20:34:50.000Z,30.323,ryerrabelli@gmail.com,-1.0,-1.0,,131.0,81.0,1843.0,876.0,0.13815789473684215,0.5235294117647059
394,2023-02-25 17:05:20.256,4,144,21,26,74,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.2,6,120,20230225_170520.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fac0ae9fc-79be-d440-66bb-b19546b102b6-20230225_170520.jpg?Expires=1680482401307&KeyName=labelbox-assets-key-3&Signature=p8YpLG0TI9H0ULh0Yn346snr2cw,clevuq5t902lw070wh9w5b221,1,0,0.0,False,2023-03-05T20:35:21.000Z,2023-03-05T20:35:22.000Z,37.131,ryerrabelli@gmail.com,-1.0,-1.0,,124.0,76.0,1851.0,879.0,0.1842105263157895,0.5529411764705883
395,2023-02-25 17:05:26.304,4,145,21,26,74,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.2,7,160,20230225_170526.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F37351915-ce5d-277b-7d0b-6c829d3729ef-20230225_170526.jpg?Expires=1680482401307&KeyName=labelbox-assets-key-3&Signature=upU2Hjh4X_rRqO55kx7NlCGNp3o,clevuqtov02s1070chixmbigm,1,0,0.0,False,2023-03-05T20:35:58.000Z,2023-03-05T20:35:58.000Z,36.149,ryerrabelli@gmail.com,-1.0,-1.0,,114.0,72.0,1861.0,882.0,0.25,0.5764705882352941
396,2023-02-25 17:05:32.352,4,146,21,26,74,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.2,8,200,20230225_170532.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F48bb7d4b-2824-f5e7-d889-c9638eb99388-20230225_170532.jpg?Expires=1680482401307&KeyName=labelbox-assets-key-3&Signature=HLMLVeN8_EdhB43KsP4OAI46-sQ,clevurhhj029d0737eomrcupn,1,0,0.0,False,2023-03-05T20:36:25.000Z,2023-03-05T20:36:25.000Z,28.038,ryerrabelli@gmail.com,-1.0,-1.0,,105.0,70.0,1869.0,883.0,0.3092105263157895,0.5882352941176471
397,2023-02-25 17:08:26.880,4,147,22,27,75,3,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.05,1,0,20230225_170827.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F76a71b9d-6a06-bf0b-71d4-f2d3a9e542f4-20230225_170827.jpg?Expires=1680482401307&KeyName=labelbox-assets-key-3&Signature=D_xInZdcTLU6YC76soODi4QMiHo,clevusa3c2sqj072313en3ey4,1,0,0.0,False,2023-03-05T20:36:53.000Z,2023-03-05T20:36:53.000Z,27.245,ryerrabelli@gmail.com,-1.0,-1.0,,273.0,335.0,1494.0,774.0,0.0,0.0
398,2023-02-25 17:08:34.656,4,148,22,27,75,3,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.05,2,20,20230225_170835.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F2232f99d-73bd-5cf0-6562-c6847263d04f-20230225_170835.jpg?Expires=1680482401307&KeyName=labelbox-assets-key-3&Signature=jTu1YxF08eBcbnWXbIZlb3UPzj8,clevusugx02uo072nglkmfk8y,1,0,0.0,False,2023-03-05T20:37:30.000Z,2023-03-05T20:37:31.000Z,33.276,ryerrabelli@gmail.com,-1.0,-1.0,,270.0,336.0,1502.0,773.0,0.01098901098901095,-0.0029850746268655914
399,2023-02-25 17:08:40.704,4,149,22,27,75,3,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.05,3,40,20230225_170841.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Faa4c1901-5ff7-cb67-4a74-cce432d916e4-20230225_170841.jpg?Expires=1680482401307&KeyName=labelbox-assets-key-3&Signature=SYqfnMX663K3EMk46hcKuzD0OKE,clevutgiu1qtn072t077wb9un,1,0,0.0,False,2023-03-05T20:37:54.000Z,2023-03-05T20:37:54.000Z,20.8,ryerrabelli@gmail.com,-1.0,-1.0,,260.0,333.0,1509.0,777.0,0.04761904761904767,0.005970149253731294
400,2023-02-25 17:08:45.024,4,150,22,27,75,3,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.05,4,60,20230225_170845.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F3def1cfd-caad-f924-15ee-31b5b197dfec-20230225_170845.jpg?Expires=1680482401307&KeyName=labelbox-assets-key-3&Signature=6Lf-35ArKvcXs0Xp-XMURng_qGA,clevuu9b905lb07xs5c5z6vxj,1,0,0.0,False,2023-03-05T20:38:45.000Z,2023-03-05T20:41:38.000Z,60.671,ryerrabelli@gmail.com,-1.0,-1.0,,252.0,318.0,1518.0,785.0,0.07692307692307687,0.05074626865671639
401,2023-02-25 17:08:47.616,4,151,22,27,75,3,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.05,5,80,20230225_170848.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F34f50c29-680b-9453-6d93-a44b64b1c86a-20230225_170848.jpg?Expires=1680482401307&KeyName=labelbox-assets-key-3&Signature=aQE_LayRPs19N4-XEYcpLgy9rHY,clevuurmd05u407224dj3c519,1,0,0.0,False,2023-03-05T20:39:16.000Z,2023-03-05T20:41:16.000Z,75.381,ryerrabelli@gmail.com,-1.0,-1.0,,242.0,299.0,1529.0,794.0,0.1135531135531136,0.10746268656716418
402,2023-02-25 17:08:52.800,4,152,22,27,75,3,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.05,6,120,20230225_170853.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F6d2d8b49-c297-03cd-1105-c19ad19f7707-20230225_170853.jpg?Expires=1680482401308&KeyName=labelbox-assets-key-3&Signature=Xwx2bUZK9SkGdQq6FjGVoT8Fisg,clevuvv0r036z072udyze2ncf,1,0,0.0,False,2023-03-05T20:40:11.000Z,2023-03-05T20:40:11.000Z,50.004,ryerrabelli@gmail.com,-1.0,-1.0,,221.0,277.0,1549.0,804.0,0.19047619047619047,0.17313432835820897
403,2023-02-25 17:08:57.120,4,153,22,27,75,3,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.05,7,160,20230225_170857.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fcd3755d5-f36b-d7f9-a07d-18f1f049be7e-20230225_170857.jpg?Expires=1680482401308&KeyName=labelbox-assets-key-3&Signature=6e3bMAOjurX3eH5SOBpwa8iDUbc,clezrnkd803vl07y5a5020kmy,1,0,0.0,False,2023-03-08T14:20:28.000Z,2023-03-08T14:20:28.000Z,62.348,eemman2@illinois.edu,-1.0,-1.0,,202.0,267.0,1563.0,811.0,0.26007326007326004,0.20298507462686566
404,2023-02-25 17:09:02.304,4,154,22,27,75,3,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.05,8,200,20230225_170902.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fe0c43898-8db3-ffc8-2da7-70b065bf44d7-20230225_170902.jpg?Expires=1680482401308&KeyName=labelbox-assets-key-3&Signature=OruPS_BhAy8aX9H0g2NO2ddUvYg,clezrnkl20r2107x51ng527r7,1,0,0.0,False,2023-03-08T14:21:11.000Z,2023-03-08T14:21:11.000Z,44.225,eemman2@illinois.edu,-1.0,-1.0,,184.0,252.0,1584.0,820.0,0.32600732600732596,0.24776119402985075
405,2023-02-25 17:12:22.752,4,155,23,28,76,3,Green,5,0,7,SensiCare PI,Polyisoprene,Glove,Middle,R,2.6,1,0,20230225_171223.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F3d775709-aef9-0cb8-388c-db451685a086-20230225_171223.jpg?Expires=1680482401308&KeyName=labelbox-assets-key-3&Signature=NjkO-jUqhiQpFIB1AxHCe7PPUOc,clezroy83007307whf6uz9cv6,1,0,0.0,False,2023-03-08T14:21:55.000Z,2023-03-08T14:21:56.000Z,45.947,eemman2@illinois.edu,-1.0,-1.0,,156.0,184.0,1772.0,916.0,0.0,0.0
